Exchange Date,Close,Net,%Chg,Open,Low,High,log_return
12-Jun-2017,"2,429.3913",-2.3811,-0.0979%,"2,429.3913","2,429.3913","2,429.3913",-0.000979642
09-Jun-2017,"2,431.7724",-2.0182,-0.0829%,"2,431.7724","2,431.7724","2,431.7724",-0.000829585
08-Jun-2017,"2,433.7906",+0.6532,+0.0268%,"2,433.7906","2,433.7906","2,433.7906",0.000268424
07-Jun-2017,"2,433.1374",+3.8101,+0.1568%,"2,433.1374","2,433.1374","2,433.1374",0.001567148
06-Jun-2017,"2,429.3273",-6.7689,-0.2779%,"2,429.3273","2,429.3273","2,429.3273",-0.002782452
05-Jun-2017,"2,436.0962",-2.9740,-0.1219%,"2,436.0962","2,436.0962","2,436.0962",-0.001220061
02-Jun-2017,"2,439.0702",+9.0091,+0.3707%,"2,439.0702","2,439.0702","2,439.0702",0.0037005
01-Jun-2017,"2,430.0611",+18.2638,+0.7573%,"2,430.0611","2,430.0611","2,430.0611",0.007544164
31-May-2017,"2,411.7973",-1.1093,-0.0460%,"2,411.7973","2,411.7973","2,411.7973",-0.000459842
30-May-2017,"2,412.9066",-2.9159,-0.1207%,"2,412.9066","2,412.9066","2,412.9066",-0.00120773
26-May-2017,"2,415.8225",+0.7568,+0.0313%,"2,415.8225","2,415.8225","2,415.8225",0.000313317
25-May-2017,"2,415.0657",+10.6787,+0.4441%,"2,415.0657","2,415.0657","2,415.0657",0.004431506
24-May-2017,"2,404.3870",+5.9684,+0.2488%,"2,404.3870","2,404.3870","2,404.3870",0.002485382
23-May-2017,"2,398.4186",+4.3945,+0.1836%,"2,398.4186","2,398.4186","2,398.4186",0.00183393
22-May-2017,"2,394.0241",+12.2974,+0.5163%,"2,394.0241","2,394.0241","2,394.0241",0.005149945
19-May-2017,"2,381.7267",+16.0027,+0.6764%,"2,381.7267","2,381.7267","2,381.7267",0.006741623
18-May-2017,"2,365.7240",+8.6918,+0.3688%,"2,365.7240","2,365.7240","2,365.7240",0.003680821
17-May-2017,"2,357.0322",-43.6420,-1.8179%,"2,357.0322","2,357.0322","2,357.0322",-0.018346329
16-May-2017,"2,400.6742",-1.6461,-0.0685%,"2,400.6742","2,400.6742","2,400.6742",-0.000685447
15-May-2017,"2,402.3203",+11.4231,+0.4778%,"2,402.3203","2,402.3203","2,402.3203",0.004766369
12-May-2017,"2,390.8972",-3.5426,-0.1480%,"2,390.8972","2,390.8972","2,390.8972",-0.001480607
11-May-2017,"2,394.4398",-5.1902,-0.2163%,"2,394.4398","2,394.4398","2,394.4398",-0.002165259
10-May-2017,"2,399.6300",+2.7106,+0.1131%,"2,399.6300","2,399.6300","2,399.6300",0.001130229
09-May-2017,"2,396.9194",-2.4579,-0.1024%,"2,396.9194","2,396.9194","2,396.9194",-0.001024916
08-May-2017,"2,399.3773",+0.0916,+0.0038%,"2,399.3773","2,399.3773","2,399.3773",3.81773E-05
05-May-2017,"2,399.2857",+9.7640,+0.4086%,"2,399.2857","2,399.2857","2,399.2857",0.004077848
04-May-2017,"2,389.5217",+1.3868,+0.0581%,"2,389.5217","2,389.5217","2,389.5217",0.000580536
03-May-2017,"2,388.1349",-3.0310,-0.1268%,"2,388.1349","2,388.1349","2,388.1349",-0.001268387
02-May-2017,"2,391.1659",+2.8387,+0.1189%,"2,391.1659","2,391.1659","2,391.1659",0.001187867
01-May-2017,"2,388.3272",+4.1317,+0.1733%,"2,388.3272","2,388.3272","2,388.3272",0.001731454
28-Apr-2017,"2,384.1955",-4.5733,-0.1915%,"2,384.1955","2,384.1955","2,384.1955",-0.001916336
27-Apr-2017,"2,388.7688",+1.3209,+0.0553%,"2,388.7688","2,388.7688","2,388.7688",0.000553116
26-Apr-2017,"2,387.4479",-1.1670,-0.0489%,"2,387.4479","2,387.4479","2,387.4479",-0.000488687
25-Apr-2017,"2,388.6149",+14.4642,+0.6092%,"2,388.6149","2,388.6149","2,388.6149",0.006073885
24-Apr-2017,"2,374.1507",+25.4557,+1.0838%,"2,374.1507","2,374.1507","2,374.1507",0.010779919
21-Apr-2017,"2,348.6950",-7.1491,-0.3035%,"2,348.6950","2,348.6950","2,348.6950",-0.003039237
20-Apr-2017,"2,355.8441",+17.6781,+0.7561%,"2,355.8441","2,355.8441","2,355.8441",0.007532231
19-Apr-2017,"2,338.1660",-4.0218,-0.1717%,"2,338.1660","2,338.1660","2,338.1660",-0.001718588
18-Apr-2017,"2,342.1878",-6.8224,-0.2904%,"2,342.1878","2,342.1878","2,342.1878",-0.002908598
17-Apr-2017,"2,349.0102",+20.0569,+0.8612%,"2,349.0102","2,349.0102","2,349.0102",0.008575109
13-Apr-2017,"2,328.9533",-15.9730,-0.6812%,"2,328.9533","2,328.9533","2,328.9533",-0.006835034
12-Apr-2017,"2,344.9263",-8.8507,-0.3760%,"2,344.9263","2,344.9263","2,344.9263",-0.003767299
11-Apr-2017,"2,353.7770",-3.3864,-0.1437%,"2,353.7770","2,353.7770","2,353.7770",-0.001437675
10-Apr-2017,"2,357.1634",+1.6184,+0.0687%,"2,357.1634","2,357.1634","2,357.1634",0.000686824
07-Apr-2017,"2,355.5450",-1.9441,-0.0825%,"2,355.5450","2,355.5450","2,355.5450",-0.000824989
06-Apr-2017,"2,357.4891",+4.5409,+0.1930%,"2,357.4891","2,357.4891","2,357.4891",0.001928017
05-Apr-2017,"2,352.9482",-7.2075,-0.3054%,"2,352.9482","2,352.9482","2,352.9482",-0.003058496
04-Apr-2017,"2,360.1557",+1.3206,+0.0560%,"2,360.1557","2,360.1557","2,360.1557",0.000559696
03-Apr-2017,"2,358.8351",-3.8831,-0.1643%,"2,358.8351","2,358.8351","2,358.8351",-0.00164484
31-Mar-2017,"2,362.7182",-5.3424,-0.2256%,"2,362.7182","2,362.7182","2,362.7182",-0.002258572
30-Mar-2017,"2,368.0606",+6.9276,+0.2934%,"2,368.0606","2,368.0606","2,368.0606",0.002929719
29-Mar-2017,"2,361.1330",+2.5665,+0.1088%,"2,361.1330","2,361.1330","2,361.1330",0.001087569
28-Mar-2017,"2,358.5665",+16.9759,+0.7250%,"2,358.5665","2,358.5665","2,358.5665",0.007223577
27-Mar-2017,"2,341.5906",-2.3875,-0.1019%,"2,341.5906","2,341.5906","2,341.5906",-0.001019087
24-Mar-2017,"2,343.9781",-1.9841,-0.0846%,"2,343.9781","2,343.9781","2,343.9781",-0.000846109
23-Mar-2017,"2,345.9622",-2.4866,-0.1059%,"2,345.9622","2,345.9622","2,345.9622",-0.001059388
22-Mar-2017,"2,348.4488",+4.4317,+0.1891%,"2,348.4488","2,348.4488","2,348.4488",0.001888858
21-Mar-2017,"2,344.0171",-29.4545,-1.2410%,"2,344.0171","2,344.0171","2,344.0171",-0.012487527
20-Mar-2017,"2,373.4716",-4.7815,-0.2011%,"2,373.4716","2,373.4716","2,373.4716",-0.002012533
17-Mar-2017,"2,378.2531",-3.1291,-0.1314%,"2,378.2531","2,378.2531","2,378.2531",-0.001314849
16-Mar-2017,"2,381.3822",-3.8823,-0.1628%,"2,381.3822","2,381.3822","2,381.3822",-0.001628944
15-Mar-2017,"2,385.2645",+19.8096,+0.8375%,"2,385.2645","2,385.2645","2,385.2645",0.008339669
14-Mar-2017,"2,365.4549",-8.0181,-0.3378%,"2,365.4549","2,365.4549","2,365.4549",-0.003383933
13-Mar-2017,"2,373.4730",+0.8752,+0.0369%,"2,373.4730","2,373.4730","2,373.4730",0.00036881
10-Mar-2017,"2,372.5978",+7.7280,+0.3268%,"2,372.5978","2,372.5978","2,372.5978",0.003262505
09-Mar-2017,"2,364.8698",+1.8928,+0.0801%,"2,364.8698","2,364.8698","2,364.8698",0.000800703
08-Mar-2017,"2,362.9770",-5.4172,-0.2287%,"2,362.9770","2,362.9770","2,362.9770",-0.002289908
07-Mar-2017,"2,368.3942",-6.9169,-0.2912%,"2,368.3942","2,368.3942","2,368.3942",-0.002916246
06-Mar-2017,"2,375.3111",-7.8059,-0.3276%,"2,375.3111","2,375.3111","2,375.3111",-0.003280876
03-Mar-2017,"2,383.1170",+1.1988,+0.0503%,"2,383.1170","2,383.1170","2,383.1170",0.000503165
02-Mar-2017,"2,381.9182",-14.0389,-0.5859%,"2,381.9182","2,381.9182","2,381.9182",-0.005876646
01-Mar-2017,"2,395.9571",+32.3189,+1.3673%,"2,395.9571","2,395.9571","2,395.9571",0.013580733
28-Feb-2017,"2,363.6382",-6.1121,-0.2579%,"2,363.6382","2,363.6382","2,363.6382",-0.002582549
27-Feb-2017,"2,369.7503",+2.4061,+0.1016%,"2,369.7503","2,369.7503","2,369.7503",0.001015855
24-Feb-2017,"2,367.3442",+3.5375,+0.1497%,"2,367.3442","2,367.3442","2,367.3442",0.001495408
23-Feb-2017,"2,363.8067",+0.9852,+0.0417%,"2,363.8067","2,363.8067","2,363.8067",0.000416872
22-Feb-2017,"2,362.8215",-2.5612,-0.1083%,"2,362.8215","2,362.8215","2,362.8215",-0.001083371
21-Feb-2017,"2,365.3827",+14.2210,+0.6048%,"2,365.3827","2,365.3827","2,365.3827",0.006030281
17-Feb-2017,"2,351.1617",+3.9382,+0.1678%,"2,351.1617","2,351.1617","2,351.1617",0.001676406
16-Feb-2017,"2,347.2235",-2.0239,-0.0862%,"2,347.2235","2,347.2235","2,347.2235",-0.000861881
15-Feb-2017,"2,349.2474",+11.6628,+0.4989%,"2,349.2474","2,349.2474","2,349.2474",0.004976848
14-Feb-2017,"2,337.5846",+9.3313,+0.4008%,"2,337.5846","2,337.5846","2,337.5846",0.003999844
13-Feb-2017,"2,328.2533",+12.1562,+0.5249%,"2,328.2533","2,328.2533","2,328.2533",0.005234845
10-Feb-2017,"2,316.0971",+8.2225,+0.3563%,"2,316.0971","2,316.0971","2,316.0971",0.00355647
09-Feb-2017,"2,307.8746",+13.2060,+0.5755%,"2,307.8746","2,307.8746","2,307.8746",0.005738582
08-Feb-2017,"2,294.6686",+1.5875,+0.0692%,"2,294.6686","2,294.6686","2,294.6686",0.00069206
07-Feb-2017,"2,293.0811",+0.5227,+0.0228%,"2,293.0811","2,293.0811","2,293.0811",0.000227973
06-Feb-2017,"2,292.5584",-4.8575,-0.2114%,"2,292.5584","2,292.5584","2,292.5584",-0.00211657
03-Feb-2017,"2,297.4159",+16.5655,+0.7263%,"2,297.4159","2,297.4159","2,297.4159",0.007236614
02-Feb-2017,"2,280.8504",+1.2961,+0.0569%,"2,280.8504","2,280.8504","2,280.8504",0.000568414
01-Feb-2017,"2,279.5543",+0.6874,+0.0302%,"2,279.5543","2,279.5543","2,279.5543",0.000301596
31-Jan-2017,"2,278.8669",-2.0294,-0.0890%,"2,278.8669","2,278.8669","2,278.8669",-0.000890134
30-Jan-2017,"2,280.8963",-13.7934,-0.6011%,"2,280.8963","2,280.8963","2,280.8963",-0.006029148
27-Jan-2017,"2,294.6897",-1.9911,-0.0867%,"2,294.6897","2,294.6897","2,294.6897",-0.000867323
26-Jan-2017,"2,296.6808",-1.6866,-0.0734%,"2,296.6808","2,296.6808","2,296.6808",-0.000734095
25-Jan-2017,"2,298.3674",+18.2932,+0.8023%,"2,298.3674","2,298.3674","2,298.3674",0.007991059
24-Jan-2017,"2,280.0742",+14.8740,+0.6566%,"2,280.0742","2,280.0742","2,280.0742",0.006544843
23-Jan-2017,"2,265.2002",-6.1145,-0.2692%,"2,265.2002","2,265.2002","2,265.2002",-0.002695683
20-Jan-2017,"2,271.3147",+7.6279,+0.3370%,"2,271.3147","2,271.3147","2,271.3147",0.003364015
19-Jan-2017,"2,263.6868",-8.2026,-0.3610%,"2,263.6868","2,263.6868","2,263.6868",-0.003617009
18-Jan-2017,"2,271.8894",+4.0008,+0.1764%,"2,271.8894","2,271.8894","2,271.8894",0.001762554
17-Jan-2017,"2,267.8886",-6.7491,-0.2967%,"2,267.8886","2,267.8886","2,267.8886",-0.00297152
13-Jan-2017,"2,274.6377",+4.1948,+0.1848%,"2,274.6377","2,274.6377","2,274.6377",0.001845864
12-Jan-2017,"2,270.4429",-4.8730,-0.2142%,"2,270.4429","2,270.4429","2,270.4429",-0.002143977
11-Jan-2017,"2,275.3159",+6.4164,+0.2828%,"2,275.3159","2,275.3159","2,275.3159",0.002823988
10-Jan-2017,"2,268.8995",-0.0047,-0.0002%,"2,268.8995","2,268.8995","2,268.8995",-2.07149E-06
09-Jan-2017,"2,268.9042",-8.0772,-0.3547%,"2,268.9042","2,268.9042","2,268.9042",-0.003553635
06-Jan-2017,"2,276.9814",+7.9829,+0.3518%,"2,276.9814","2,276.9814","2,276.9814",0.003512074
05-Jan-2017,"2,268.9985",-1.7540,-0.0772%,"2,268.9985","2,268.9985","2,268.9985",-0.00077273
04-Jan-2017,"2,270.7525",+12.9245,+0.5724%,"2,270.7525","2,270.7525","2,270.7525",0.005707985
03-Jan-2017,"2,257.8280",+19.0013,+0.8487%,"2,257.8280","2,257.8280","2,257.8280",0.008451355
30-Dec-2016,"2,238.8267",-10.4301,-0.4637%,"2,238.8267","2,238.8267","2,238.8267",-0.004647917
29-Dec-2016,"2,249.2568",-0.6658,-0.0296%,"2,249.2568","2,249.2568","2,249.2568",-0.000295965
28-Dec-2016,"2,249.9226",-18.9529,-0.8353%,"2,249.9226","2,249.9226","2,249.9226",-0.008388519
27-Dec-2016,"2,268.8755",+5.0868,+0.2247%,"2,268.8755","2,268.8755","2,268.8755",0.002244509
23-Dec-2016,"2,263.7887",+2.8315,+0.1252%,"2,263.7887","2,263.7887","2,263.7887",0.001251562
22-Dec-2016,"2,260.9572",-4.2227,-0.1864%,"2,260.9572","2,260.9572","2,260.9572",-0.001865918
21-Dec-2016,"2,265.1799",-5.5818,-0.2458%,"2,265.1799","2,265.1799","2,265.1799",-0.002461144
20-Dec-2016,"2,270.7617",+8.2295,+0.3637%,"2,270.7617","2,270.7617","2,270.7617",0.003630697
19-Dec-2016,"2,262.5322",+4.4598,+0.1975%,"2,262.5322","2,262.5322","2,262.5322",0.0019731
16-Dec-2016,"2,258.0724",-3.9588,-0.1750%,"2,258.0724","2,258.0724","2,258.0724",-0.001751642
15-Dec-2016,"2,262.0312",+8.7526,+0.3884%,"2,262.0312","2,262.0312","2,262.0312",0.00387686
14-Dec-2016,"2,253.2786",-18.4422,-0.8118%,"2,253.2786","2,253.2786","2,253.2786",-0.008151295
13-Dec-2016,"2,271.7208",+14.7576,+0.6539%,"2,271.7208","2,271.7208","2,271.7208",0.006517413
12-Dec-2016,"2,256.9632",-2.5655,-0.1135%,"2,256.9632","2,256.9632","2,256.9632",-0.001136059
09-Dec-2016,"2,259.5287",+13.3409,+0.5939%,"2,259.5287","2,259.5287","2,259.5287",0.005921784
08-Dec-2016,"2,246.1878",+4.8332,+0.2156%,"2,246.1878","2,246.1878","2,246.1878",0.002154053
07-Dec-2016,"2,241.3546",+29.1238,+1.3165%,"2,241.3546","2,241.3546","2,241.3546",0.013078997
06-Dec-2016,"2,212.2308",+7.5254,+0.3413%,"2,212.2308","2,212.2308","2,212.2308",0.003407524
05-Dec-2016,"2,204.7054",+12.7517,+0.5818%,"2,204.7054","2,204.7054","2,204.7054",0.005800648
02-Dec-2016,"2,191.9537",+0.8707,+0.0397%,"2,191.9537","2,191.9537","2,191.9537",0.000397304
01-Dec-2016,"2,191.0830",-7.7274,-0.3514%,"2,191.0830","2,191.0830","2,191.0830",-0.003520545
30-Nov-2016,"2,198.8104",-5.8513,-0.2654%,"2,198.8104","2,198.8104","2,198.8104",-0.002657586
29-Nov-2016,"2,204.6617",+2.9412,+0.1336%,"2,204.6617","2,204.6617","2,204.6617",0.001334973
28-Nov-2016,"2,201.7205",-11.6281,-0.5254%,"2,201.7205","2,201.7205","2,201.7205",-0.005267472
25-Nov-2016,"2,213.3486",+8.6257,+0.3912%,"2,213.3486","2,213.3486","2,213.3486",0.00390474
23-Nov-2016,"2,204.7229",+1.7861,+0.0811%,"2,204.7229","2,204.7229","2,204.7229",0.000810453
22-Nov-2016,"2,202.9368",+4.7541,+0.2163%,"2,202.9368","2,202.9368","2,202.9368",0.002160406
21-Nov-2016,"2,198.1827",+16.2809,+0.7462%,"2,198.1827","2,198.1827","2,198.1827",0.007434092
18-Nov-2016,"2,181.9018",-5.2193,-0.2386%,"2,181.9018","2,181.9018","2,181.9018",-0.002389231
17-Nov-2016,"2,187.1211",+10.1802,+0.4676%,"2,187.1211","2,187.1211","2,187.1211",0.004665478
16-Nov-2016,"2,176.9409",-3.4479,-0.1581%,"2,176.9409","2,176.9409","2,176.9409",-0.001582575
15-Nov-2016,"2,180.3888",+16.1855,+0.7479%,"2,180.3888","2,180.3888","2,180.3888",0.007450907
14-Nov-2016,"2,164.2033",-0.2475,-0.0114%,"2,164.2033","2,164.2033","2,164.2033",-0.000114354
11-Nov-2016,"2,164.4508",-3.0273,-0.1397%,"2,164.4508","2,164.4508","2,164.4508",-0.001397669
10-Nov-2016,"2,167.4781",+4.2202,+0.1951%,"2,167.4781","2,167.4781","2,167.4781",0.001948953
09-Nov-2016,"2,163.2579",+23.6949,+1.1075%,"2,163.2579","2,163.2579","2,163.2579",0.01101377
08-Nov-2016,"2,139.5630",+8.0394,+0.3772%,"2,139.5630","2,139.5630","2,139.5630",0.003764573
07-Nov-2016,"2,131.5236",+46.3472,+2.2227%,"2,131.5236","2,131.5236","2,131.5236",0.021983573
04-Nov-2016,"2,085.1764",-3.4872,-0.1670%,"2,085.1764","2,085.1764","2,085.1764",-0.00167098
03-Nov-2016,"2,088.6636",-9.2802,-0.4423%,"2,088.6636","2,088.6636","2,088.6636",-0.004433287
02-Nov-2016,"2,097.9438",-13.7788,-0.6525%,"2,097.9438","2,097.9438","2,097.9438",-0.00654629
01-Nov-2016,"2,111.7226",-14.4307,-0.6787%,"2,111.7226","2,111.7226","2,111.7226",-0.006810372
31-Oct-2016,"2,126.1533",-0.2543,-0.0120%,"2,126.1533","2,126.1533","2,126.1533",-0.000119599
28-Oct-2016,"2,126.4076",-6.6279,-0.3107%,"2,126.4076","2,126.4076","2,126.4076",-0.003112099
27-Oct-2016,"2,133.0355",-6.3915,-0.2987%,"2,133.0355","2,133.0355","2,133.0355",-0.002991954
26-Oct-2016,"2,139.4270",-3.7327,-0.1742%,"2,139.4270","2,139.4270","2,139.4270",-0.001743199
25-Oct-2016,"2,143.1597",-8.1729,-0.3799%,"2,143.1597","2,143.1597","2,143.1597",-0.003806229
24-Oct-2016,"2,151.3326",+10.1707,+0.4750%,"2,151.3326","2,151.3326","2,151.3326",0.004738838
21-Oct-2016,"2,141.1619",-0.1820,-0.0085%,"2,141.1619","2,141.1619","2,141.1619",-8.4997E-05
20-Oct-2016,"2,141.3439",-2.9464,-0.1374%,"2,141.3439","2,141.3439","2,141.3439",-0.001375013
19-Oct-2016,"2,144.2903",+4.6862,+0.2190%,"2,144.2903","2,144.2903","2,144.2903",0.002187823
18-Oct-2016,"2,139.6041",+13.1008,+0.6161%,"2,139.6041","2,139.6041","2,139.6041",0.006141824
17-Oct-2016,"2,126.5033",-6.4752,-0.3036%,"2,126.5033","2,126.5033","2,126.5033",-0.003040372
14-Oct-2016,"2,132.9785",+0.4320,+0.0203%,"2,132.9785","2,132.9785","2,132.9785",0.000202554
13-Oct-2016,"2,132.5465",-6.6299,-0.3099%,"2,132.5465","2,132.5465","2,132.5465",-0.00310409
12-Oct-2016,"2,139.1764",+2.4502,+0.1147%,"2,139.1764","2,139.1764","2,139.1764",0.001146051
11-Oct-2016,"2,136.7262",-26.9345,-1.2449%,"2,136.7262","2,136.7262","2,136.7262",-0.012526711
10-Oct-2016,"2,163.6607",+9.9213,+0.4607%,"2,163.6607","2,163.6607","2,163.6607",0.004595969
07-Oct-2016,"2,153.7394",-7.0324,-0.3255%,"2,153.7394","2,153.7394","2,153.7394",-0.003259885
06-Oct-2016,"2,160.7718",+1.0438,+0.0483%,"2,160.7718","2,160.7718","2,160.7718",0.000483185
05-Oct-2016,"2,159.7280",+9.2384,+0.4296%,"2,159.7280","2,159.7280","2,159.7280",0.004286751
04-Oct-2016,"2,150.4896",-10.7071,-0.4954%,"2,150.4896","2,150.4896","2,150.4896",-0.004966559
03-Oct-2016,"2,161.1967",-7.0754,-0.3263%,"2,161.1967","2,161.1967","2,161.1967",-0.003268487
30-Sep-2016,"2,168.2721",+17.1406,+0.7968%,"2,168.2721","2,168.2721","2,168.2721",0.0079366
29-Sep-2016,"2,151.1315",-20.2378,-0.9320%,"2,151.1315","2,151.1315","2,151.1315",-0.009364
28-Sep-2016,"2,171.3693",+11.4413,+0.5297%,"2,171.3693","2,171.3693","2,171.3693",0.005283095
27-Sep-2016,"2,159.9280",+13.8306,+0.6445%,"2,159.9280","2,159.9280","2,159.9280",0.006423858
26-Sep-2016,"2,146.0974",-18.5974,-0.8591%,"2,146.0974","2,146.0974","2,146.0974",-0.008628352
23-Sep-2016,"2,164.6948",-12.4874,-0.5736%,"2,164.6948","2,164.6948","2,164.6948",-0.00575209
22-Sep-2016,"2,177.1822",+14.0646,+0.6502%,"2,177.1822","2,177.1822","2,177.1822",0.006480957
21-Sep-2016,"2,163.1176",+23.3608,+1.0918%,"2,163.1176","2,163.1176","2,163.1176",0.010858337
20-Sep-2016,"2,139.7568",+0.6414,+0.0300%,"2,139.7568","2,139.7568","2,139.7568",0.000299799
19-Sep-2016,"2,139.1154",-0.0492,-0.0023%,"2,139.1154","2,139.1154","2,139.1154",-2.29999E-05
16-Sep-2016,"2,139.1646",-8.0974,-0.3771%,"2,139.1646","2,139.1646","2,139.1646",-0.003778163
15-Sep-2016,"2,147.2620",+21.4925,+1.0110%,"2,147.2620","2,147.2620","2,147.2620",0.010059688
14-Sep-2016,"2,125.7695",-1.2509,-0.0588%,"2,125.7695","2,125.7695","2,125.7695",-0.000588273
13-Sep-2016,"2,127.0204",-32.0193,-1.4830%,"2,127.0204","2,127.0204","2,127.0204",-0.014941412
12-Sep-2016,"2,159.0397",+31.2341,+1.4679%,"2,159.0397","2,159.0397","2,159.0397",0.014572326
09-Sep-2016,"2,127.8056",-53.4940,-2.4524%,"2,127.8056","2,127.8056","2,127.8056",-0.024829632
08-Sep-2016,"2,181.2996",-4.8591,-0.2223%,"2,181.2996","2,181.2996","2,181.2996",-0.00222514
07-Sep-2016,"2,186.1587",-0.3180,-0.0145%,"2,186.1587","2,186.1587","2,186.1587",-0.00014545
06-Sep-2016,"2,186.4767",+6.4925,+0.2978%,"2,186.4767","2,186.4767","2,186.4767",0.002973806
02-Sep-2016,"2,179.9842",+9.1209,+0.4202%,"2,179.9842","2,179.9842","2,179.9842",0.004192707
01-Sep-2016,"2,170.8633",-0.0837,-0.0039%,"2,170.8633","2,170.8633","2,170.8633",-3.85553E-05
31-Aug-2016,"2,170.9470",-5.1756,-0.2378%,"2,170.9470","2,170.9470","2,170.9470",-0.002381191
30-Aug-2016,"2,176.1226",-4.2548,-0.1951%,"2,176.1226","2,176.1226","2,176.1226",-0.001953312
29-Aug-2016,"2,180.3774",+11.3372,+0.5227%,"2,180.3774","2,180.3774","2,180.3774",0.005213216
26-Aug-2016,"2,169.0402",-3.4254,-0.1577%,"2,169.0402","2,169.0402","2,169.0402",-0.001577978
25-Aug-2016,"2,172.4656",-2.9714,-0.1366%,"2,172.4656","2,172.4656","2,172.4656",-0.00136682
24-Aug-2016,"2,175.4370",-11.4648,-0.5242%,"2,175.4370","2,175.4370","2,175.4370",-0.005256275
23-Aug-2016,"2,186.9018",+4.2623,+0.1953%,"2,186.9018","2,186.9018","2,186.9018",0.001950915
22-Aug-2016,"2,182.6395",-1.2287,-0.0563%,"2,182.6395","2,182.6395","2,182.6395",-0.000562784
19-Aug-2016,"2,183.8682",-3.1567,-0.1443%,"2,183.8682","2,183.8682","2,183.8682",-0.001444419
18-Aug-2016,"2,187.0249",+4.8060,+0.2202%,"2,187.0249","2,187.0249","2,187.0249",0.002199924
17-Aug-2016,"2,182.2189",+4.0694,+0.1868%,"2,182.2189","2,182.2189","2,182.2189",0.00186654
16-Aug-2016,"2,178.1495",-11.9999,-0.5479%,"2,178.1495","2,178.1495","2,178.1495",-0.005494098
15-Aug-2016,"2,190.1494",+6.0985,+0.2792%,"2,190.1494","2,190.1494","2,190.1494",0.002788397
12-Aug-2016,"2,184.0509",-1.7422,-0.0797%,"2,184.0509","2,184.0509","2,184.0509",-0.000797374
11-Aug-2016,"2,185.7931",+10.3066,+0.4738%,"2,185.7931","2,185.7931","2,185.7931",0.00472642
10-Aug-2016,"2,175.4865",-6.2492,-0.2864%,"2,175.4865","2,175.4865","2,175.4865",-0.002868435
09-Aug-2016,"2,181.7357",+0.8505,+0.0390%,"2,181.7357","2,181.7357","2,181.7357",0.000389903
08-Aug-2016,"2,180.8852",-1.9832,-0.0909%,"2,180.8852","2,180.8852","2,180.8852",-0.000908942
05-Aug-2016,"2,182.8684",+18.6163,+0.8602%,"2,182.8684","2,182.8684","2,182.8684",0.00856494
04-Aug-2016,"2,164.2521",+0.4584,+0.0212%,"2,164.2521","2,164.2521","2,164.2521",0.000211828
03-Aug-2016,"2,163.7937",+6.7651,+0.3136%,"2,163.7937","2,163.7937","2,163.7937",0.003131397
02-Aug-2016,"2,157.0286",-13.8078,-0.6361%,"2,157.0286","2,157.0286","2,157.0286",-0.006380905
01-Aug-2016,"2,170.8364",-2.7675,-0.1273%,"2,170.8364","2,170.8364","2,170.8364",-0.001274042
29-Jul-2016,"2,173.6039",+3.5476,+0.1635%,"2,173.6039","2,173.6039","2,173.6039",0.001633461
28-Jul-2016,"2,170.0563",+3.4759,+0.1604%,"2,170.0563","2,170.0563","2,170.0563",0.00160304
27-Jul-2016,"2,166.5804",-2.5948,-0.1196%,"2,166.5804","2,166.5804","2,166.5804",-0.001196931
26-Jul-2016,"2,169.1752",+0.6961,+0.0321%,"2,169.1752","2,169.1752","2,169.1752",0.000320957
25-Jul-2016,"2,168.4791",-6.5500,-0.3011%,"2,168.4791","2,168.4791","2,168.4791",-0.003015998
22-Jul-2016,"2,175.0291",+9.8608,+0.4554%,"2,175.0291","2,175.0291","2,175.0291",0.004543949
21-Jul-2016,"2,165.1683",-7.8489,-0.3612%,"2,165.1683","2,165.1683","2,165.1683",-0.003618521
20-Jul-2016,"2,173.0172",+9.2361,+0.4269%,"2,173.0172","2,173.0172","2,173.0172",0.004259416
19-Jul-2016,"2,163.7811",-3.1094,-0.1435%,"2,163.7811","2,163.7811","2,163.7811",-0.00143599
18-Jul-2016,"2,166.8905",+5.1492,+0.2382%,"2,166.8905","2,166.8905","2,166.8905",0.002379136
15-Jul-2016,"2,161.7413",-2.0062,-0.0927%,"2,161.7413","2,161.7413","2,161.7413",-0.000927618
14-Jul-2016,"2,163.7475",+11.3218,+0.5260%,"2,163.7475","2,163.7475","2,163.7475",0.005246233
13-Jul-2016,"2,152.4257",+0.2843,+0.0132%,"2,152.4257","2,152.4257","2,152.4257",0.000132092
12-Jul-2016,"2,152.1414",+14.9817,+0.7010%,"2,152.1414","2,152.1414","2,152.1414",0.006985642
11-Jul-2016,"2,137.1597",+7.2617,+0.3409%,"2,137.1597","2,137.1597","2,137.1597",0.003403613
08-Jul-2016,"2,129.8980",+31.9982,+1.5252%,"2,129.8980","2,129.8980","2,129.8980",0.015137342
07-Jul-2016,"2,097.8998",-1.8345,-0.0874%,"2,097.8998","2,097.8998","2,097.8998",-0.000874064
06-Jul-2016,"2,099.7343",+11.1883,+0.5357%,"2,099.7343","2,099.7343","2,099.7343",0.005342683
05-Jul-2016,"2,088.5460",-14.4075,-0.6851%,"2,088.5460","2,088.5460","2,088.5460",-0.006874655
01-Jul-2016,"2,102.9535",+4.0983,+0.1953%,"2,102.9535","2,102.9535","2,102.9535",0.001950732
30-Jun-2016,"2,098.8552",+28.0839,+1.3562%,"2,098.8552","2,098.8552","2,098.8552",0.013470907
